parents,has_nurs,form_st,children,housing,health,target
great_pret,improper,completed,3,critical,recommended,spec_prior
great_pret,improper,completed,3,critical,priority,spec_prior
great_pret,improper,completed,3,critical,not_recom,not_recom
great_pret,improper,completed,3,critical,recommended,spec_prior
great_pret,improper,completed,3,critical,priority,spec_prior
great_pret,improper,completed,3,critical,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,priority
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,priority
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,spec_prior
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,spec_prior
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,spec_prior
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,convenient,recommended,spec_prior
great_pret,improper,completed,more,convenient,priority,spec_prior
great_pret,improper,completed,more,convenient,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,less_conv,recommended,spec_prior
great_pret,improper,completed,more,less_conv,priority,spec_prior
great_pret,improper,completed,more,less_conv,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,completed,more,critical,recommended,spec_prior
great_pret,improper,completed,more,critical,priority,spec_prior
great_pret,improper,completed,more,critical,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,priority
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,priority
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,spec_prior
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,priority
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,priority
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,convenient,recommended,spec_prior
great_pret,improper,incomplete,1,convenient,priority,spec_prior
great_pret,improper,incomplete,1,convenient,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,priority
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,priority
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,spec_prior
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,priority
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,priority
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,less_conv,recommended,spec_prior
great_pret,improper,incomplete,1,less_conv,priority,spec_prior
great_pret,improper,incomplete,1,less_conv,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,1,critical,recommended,spec_prior
great_pret,improper,incomplete,1,critical,priority,spec_prior
great_pret,improper,incomplete,1,critical,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,priority
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,priority
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,spec_prior
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,spec_prior
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,spec_prior
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,convenient,recommended,spec_prior
great_pret,improper,incomplete,2,convenient,priority,spec_prior
great_pret,improper,incomplete,2,convenient,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,less_conv,recommended,spec_prior
great_pret,improper,incomplete,2,less_conv,priority,spec_prior
great_pret,improper,incomplete,2,less_conv,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,2,critical,recommended,spec_prior
great_pret,improper,incomplete,2,critical,priority,spec_prior
great_pret,improper,incomplete,2,critical,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,priority
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,priority
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,spec_prior
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,spec_prior
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,spec_prior
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,convenient,recommended,spec_prior
great_pret,improper,incomplete,3,convenient,priority,spec_prior
great_pret,improper,incomplete,3,convenient,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,less_conv,recommended,spec_prior
great_pret,improper,incomplete,3,less_conv,priority,spec_prior
great_pret,improper,incomplete,3,less_conv,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,3,critical,recommended,spec_prior
great_pret,improper,incomplete,3,critical,priority,spec_prior
great_pret,improper,incomplete,3,critical,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,priority
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,priority
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,spec_prior
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,spec_prior
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,spec_prior
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,convenient,recommended,spec_prior
great_pret,improper,incomplete,more,convenient,priority,spec_prior
great_pret,improper,incomplete,more,convenient,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,less_conv,recommended,spec_prior
great_pret,improper,incomplete,more,less_conv,priority,spec_prior
great_pret,improper,incomplete,more,less_conv,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,incomplete,more,critical,recommended,spec_prior
great_pret,improper,incomplete,more,critical,priority,spec_prior
great_pret,improper,incomplete,more,critical,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,priority
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,priority
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,spec_prior
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,spec_prior
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,spec_prior
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,convenient,recommended,spec_prior
great_pret,improper,foster,1,convenient,priority,spec_prior
great_pret,improper,foster,1,convenient,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,less_conv,recommended,spec_prior
great_pret,improper,foster,1,less_conv,priority,spec_prior
great_pret,improper,foster,1,less_conv,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,1,critical,recommended,spec_prior
great_pret,improper,foster,1,critical,priority,spec_prior
great_pret,improper,foster,1,critical,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,priority
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,priority
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,spec_prior
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,spec_prior
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,spec_prior
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,convenient,recommended,spec_prior
great_pret,improper,foster,2,convenient,priority,spec_prior
great_pret,improper,foster,2,convenient,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,less_conv,recommended,spec_prior
great_pret,improper,foster,2,less_conv,priority,spec_prior
great_pret,improper,foster,2,less_conv,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,2,critical,recommended,spec_prior
great_pret,improper,foster,2,critical,priority,spec_prior
great_pret,improper,foster,2,critical,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,priority
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,priority
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,spec_prior
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,spec_prior
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,spec_prior
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,convenient,recommended,spec_prior
great_pret,improper,foster,3,convenient,priority,spec_prior
great_pret,improper,foster,3,convenient,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,less_conv,recommended,spec_prior
great_pret,improper,foster,3,less_conv,priority,spec_prior
great_pret,improper,foster,3,less_conv,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,3,critical,recommended,spec_prior
great_pret,improper,foster,3,critical,priority,spec_prior
great_pret,improper,foster,3,critical,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,priority
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,priority
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,spec_prior
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,spec_prior
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,spec_prior
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,convenient,recommended,spec_prior
great_pret,improper,foster,more,convenient,priority,spec_prior
great_pret,improper,foster,more,convenient,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,less_conv,recommended,spec_prior
great_pret,improper,foster,more,less_conv,priority,spec_prior
great_pret,improper,foster,more,less_conv,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,improper,foster,more,critical,recommended,spec_prior
great_pret,improper,foster,more,critical,priority,spec_prior
great_pret,improper,foster,more,critical,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,priority
great_pret,critical,complete,1,convenient,priority,priority
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,priority
great_pret,critical,complete,1,convenient,priority,priority
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,priority
great_pret,critical,complete,1,convenient,priority,priority
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,priority
great_pret,critical,complete,1,convenient,priority,spec_prior
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,priority
great_pret,critical,complete,1,convenient,priority,spec_prior
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,convenient,recommended,spec_prior
great_pret,critical,complete,1,convenient,priority,spec_prior
great_pret,critical,complete,1,convenient,not_recom,not_recom
great_pret,critical,complete,1,less_conv,recommended,priority
